,3,5,6,8,9,10,12,14,15,21,22,mean_importance,rank_global
ch11-lowgamma-peaktopeak,0.0009348340544269305,0.0012671707449182898,0.0027332540233517013,0.00039708964556562406,0.0011572394888772215,0.006096505026509927,0.00490639072955402,0.0033457420732148717,0.0004943548992706133,0.00035052313358821714,0.0004687568518134787,0.002013805515553718,54.0
ch8-lowgamma-peaktopeak,0.0010091675010590435,0.00572127732187715,0.0006568025000904131,0.000383626792498061,0.0009685124548904432,0.00250432759253142,0.0008778266735533062,0.002834197905487724,0.0020945425839587217,0.00260467762238307,0.002165890704003067,0.0019837136047574926,55.0
ch5-lowgamma-psd,0.002000776195791469,0.004168280938862196,0.0019218961265679484,0.0029414809231808753,0.0022726613228854836,0.0037762318015523016,0.0005862149201978165,0.0006424734766309628,0.00032411523382971913,0.0025068725286829944,0.0005956660573158616,0.0019760608659543295,56.0
ch14-lowgamma-hjmob,0.0002139573361650095,0.0005283349472133939,0.00788377537721818,0.00046489021632825016,0.0007058212052125213,0.0004937710163469369,0.00043363465711935943,0.0014837542671498885,0.0032874364497791782,0.002632447161361323,0.0033263292826320586,0.0019503774469569178,57.0
ch13-lowgamma-de,0.0006000414767364488,0.0008273121427238749,0.0005277324062178128,0.0010753592859463574,0.00034925069592491026,0.002385410765539323,0.007729542132361358,0.0007772050150523239,0.0015399545136864116,0.00034869001425724607,0.005104577809224847,0.0019331887506973558,58.0
ch18-delta-relpow,0.000925686298006446,0.004428696899880961,0.00046076089750562104,0.0006373740752652743,0.0017731208409451542,0.0010243657984907095,0.009762263336693439,0.0004928746329135362,0.0007483807462824003,0.00031103526783487085,0.0006386357563079538,0.0019275631409205788,59.0
ch16-lowgamma-peaktopeak,0.0009413568559981273,0.0006345768275625191,0.0009748620859145252,0.0009432175172371455,0.0008663159336922342,0.0014505709006874187,0.006236131588854402,0.0029320578388002455,0.0006022689378469348,0.00297083546460878,0.0024799189395335276,0.0019120102627941692,60.0
ch15-lowgamma-hjmob,0.0026186501151932284,0.0008795693276762057,0.005035031087421464,0.0006297536356428082,0.0006914430089268299,0.0003912145496368337,0.0004077190611345027,0.008691141178615235,0.0008365446318657851,0.00030465426423189414,0.0004968347550722259,0.0019075050559470008,61.0
ch6-delta-relpow,0.001053699079061816,0.000512837347003665,0.000784019606836595,0.0006193345807013959,0.0021780981830521735,0.0014620989050555928,0.005514789708712167,0.00046099657166997273,0.0010552324667454907,0.001540869053918769,0.00576606962868723,0.001904367739222261,62.0
ch3-lowgamma-peaktopeak,0.005864815927745168,0.0034770089194652194,0.0005872897840721408,0.0014026992032956278,0.0007946569940507574,0.001166513292950975,0.0027950768415620775,0.0010083811226499562,0.000961059982549588,0.000602450632603828,0.0022343544366939675,0.0018994824670581182,63.0
ch19-lowgamma-hjcomp,0.0009154287609685996,0.0004739975695080081,0.0002994607594005391,0.0010394368285857423,0.002575062907947381,0.0005024275854203445,0.0028085703496596682,0.0014015440552987333,0.006765232553490733,0.00036225820928221473,0.003472011978343928,0.0018741301416278083,64.0
ch12-lowgamma-hjmob,0.002374918239231813,0.00529355410292151,0.0022229873469727084,0.004960293902062478,0.0006116937452639163,0.00045073397723396284,0.0005251710818110857,0.0016216886867359982,0.0010663936525544026,0.0006354563429877264,0.0007843275392184349,0.0018679289651812763,65.0
ch8-lowgamma-psd,0.0007931799822428846,0.0036659018440804805,0.0014959376454420277,0.0005374640219293148,0.0003547062322886055,0.0005807728382008722,0.0011777695659765796,0.005924087294576141,0.0023271799283934897,0.0029008805737280596,0.0007751006042457104,0.0018666345937367425,66.0
ch13-lowgamma-peaktopeak,0.00043250431389998907,0.0009580945763396463,0.0005914136754231136,0.0014434472915837032,0.007766138877126313,0.0012075090092367716,0.001965416278868667,0.0008075918871590172,0.0006227556728932656,0.0005202336074430485,0.0041571081068697896,0.0018611102997130298,67.0
ch5-sigma-relpow,0.0011822872951677455,0.0036650192070191,0.0004567332465568007,0.0009778885320544705,0.0016773275742941144,0.0035677872352041155,0.004370316495284308,0.0011219646577299658,0.000492712918706317,0.001401910629237602,0.001462469978919828,0.0018524016154703976,68.0
ch13-lowgamma-psd,0.0003847229879173514,0.0005436103561274772,0.00047718687595191907,0.0016437911973293262,0.0003217395447442258,0.002506692790693163,0.0068040846831854875,0.0004376339079806137,0.0010421288364713705,0.0013295498478478273,0.004869536366527369,0.0018509706722523757,69.0
ch6-lowgamma-peaktopeak,0.00213232701214331,0.003448166820826905,0.0014435139273502834,0.0014762185872045316,0.00036774911033362126,0.003406683145384911,0.0019306316414142448,0.0008502052657990387,0.0009553857203725453,0.0022514365071692756,0.0018190136880009522,0.0018255755841817835,70.0
ch19-lowgamma-hjmob,0.004067911836261357,0.0006311311493634046,0.0007700604663404032,0.000911514832915122,0.002429537366280736,0.0010963433193795524,0.002057607534137363,0.002963665628698128,0.0038091264649193724,0.0005544133172540719,0.0006264989687036639,0.0018107100803866523,71.0
ch7-lowgamma-psd,0.0011643013467511148,0.0006974198929281351,0.0026660828030184423,0.0033709385716433255,0.0006416153197223761,0.0009683501733030832,0.002344312993019157,0.0010551343610176495,0.0028740856142643323,0.003606753055894606,0.0003824378148308803,0.0017974029042175548,72.0
ch14-lowgamma-de,0.0021869498338192373,0.002398445945738037,0.0011741344017522266,0.0017655520813921347,0.0005715940540254744,0.0010568423114237326,0.003134588914169035,0.00036077013892874834,0.002222764013834088,0.002263949098176511,0.0024829699310469975,0.0017835055203914744,73.0
ch7-beta-relpow,0.0004394087028417476,0.0005739265302088608,0.0008349796976589466,0.0008865694230908171,0.0008658127255150925,0.004785948986376946,0.001246476181774036,0.0009307027582881433,0.001252871021027857,0.005570891503346293,0.0019401700771011872,0.001757068873384539,74.0
ch14-alpha-relpow,0.0007723752424571897,0.001064842846250016,0.0004834545748454113,0.0010169213406454828,0.0017009877352114392,0.0031586334057327908,0.003893945041420246,0.0008761626147169745,0.0024645328090087994,0.001835087994065211,0.0019964454967328765,0.001751217191007858,75.0
ch8-lowgamma-de,0.000998863163405215,0.0029112013610106224,0.0016519671857216267,0.0005385151457167676,0.0003064588514461966,0.0008689610830807227,0.0014373582238218995,0.005824637438679926,0.0013591220563918807,0.0026512498353186567,0.0006511622710544304,0.001745408783240722,76.0
ch3-sigma-relpow,0.002727366024802235,0.0008866495502150329,0.0017026263318833446,0.0006225381803776975,0.0010924527835582125,0.007866507200907398,0.0005901775153045627,0.0005853626068740858,0.000708301034301818,0.0008459147107643879,0.0013364719151023488,0.0017240334412810113,77.0
ch7-lowgamma-de,0.0008802898780303947,0.0009941263948770964,0.003157127849996619,0.004146443874407081,0.0006143785303232855,0.00123336963941722,0.0016201615589212226,0.0008536582304423165,0.0031772477134011418,0.0014657075949408055,0.0007171202891748391,0.0017145119594483655,78.0
ch8-alpha-peaktopeak,0.0007901860006276079,0.0007808909504703135,0.004353316292529129,0.0012226951253224607,0.0005318129238585471,0.005918344000433903,0.0006885780719343208,0.0008800240594119896,0.00048057737212773633,0.00033856775292168156,0.0028582073181614184,0.0017130181697999189,79.0
ch8-lowgamma-hjcomp,0.0007311131980123961,0.0018734196584071793,0.001072301791181359,0.0009730591620744104,0.008109724139894218,0.0009898571936070046,0.002284471109105462,0.00032752712088610244,0.000847659583230939,0.0003352349970841923,0.0012640784233385615,0.0017098587615292566,80.0
ch13-theta-kurt,0.0016873345813632388,0.0006062261899227469,0.0011279292194026898,0.0036477482003786856,0.005317141724396695,0.0004320189742117452,0.0007798556293484818,0.0006072331244285202,0.0021331463240130606,0.0014302286766699835,0.0009547564409689204,0.001702147189554979,81.0
ch7-delta-relpow,0.0006297338483202014,0.00042452153332530885,0.00036854197364252257,0.0003069225884935276,0.0009015231716940395,0.0007832698429527346,0.0035480191661760945,0.0011114460273542607,0.003715583922050707,0.004100427650718211,0.0026715805646459635,0.001687415480852143,82.0
ch9-beta-hjact,0.0034875746791640135,0.004145018096423377,0.004508537581722276,0.0020852272402424486,0.0009411205135659584,0.0010928923549987175,0.000542893672234989,0.0005437079262972389,0.00042846310183846195,7.04106836161387e-05,0.000713519447193522,0.001687215027027013,83.0
ch5-lowgamma-hjcomp,0.0005662315140386737,0.0005170681743967285,0.0014218142481921797,0.0008375015435098939,0.007487246800266827,0.00021992786782647314,0.0003617251973894515,0.0014752179954052882,0.0014753757353619952,0.0032718648132622247,0.0008381545063665844,0.0016792843996378474,84.0
ch7-theta-relpow,0.0003830872853407062,0.00035670408016986375,0.0014395042105540292,0.00044718776685821906,0.000663645621860641,0.0005359260773651164,0.0013285040565991983,0.0005531459501747029,0.0037274537064742753,0.007551670300243097,0.0014442570885788248,0.0016755532858380613,85.0
ch18-theta-relpow,0.0022291556027658485,0.002000496430658033,0.0005277405945194151,0.0006162552623864071,0.0015527688575537257,0.0014997060250911466,0.0038689681526702267,0.0009479096433271121,0.00123623154185498,0.0027366352733508206,0.0009844552045872367,0.0016545747807968137,86.0
ch7-beta-psd,0.0022059962959851205,0.004950716843915937,0.0017257431038223835,0.0006399877275425757,0.0002914598520272982,0.0016261920202742643,0.0005378394197237147,0.001030319854786667,0.002716371684662943,0.0019466787001502124,0.00030286266386587345,0.0016340152878869993,87.0
ch16-theta-kurt,0.0007474404370897903,0.002418319104450088,0.00044788279186420765,0.0024412777875737037,0.004171496108676198,0.0005823804764594907,0.0016541881771748705,0.0013981051499639791,0.0009851352403372634,0.0025082294696674957,0.0004489036801424584,0.0016184871293999585,88.0
ch6-beta-psd,0.0018848346197431985,0.0027367829721656398,0.0009966959809815496,0.0007603487465265148,0.0017405929339141305,0.0015423877238551762,0.0008457467530766869,0.00038106524278636684,0.0038835219258974226,0.002011157929580144,0.0008705726298662897,0.0016048824962175566,89.0
ch14-theta-skew,0.0017919511969812024,0.0007951677493461626,0.0004328641091715666,0.004832291367914466,0.000678405800550408,0.0005048688770033161,0.0002117076872241005,0.006559817123778619,0.0007381491444727824,0.0002418671779761709,0.000746512506838352,0.0015939638855688313,90.0
ch17-lowgamma-hjmob,0.001091911988642346,0.002272826734367877,0.0002629284768285684,0.0004022934057456798,0.005158391695009961,0.003420405480712687,0.00028452729040937636,0.0011517384981832787,0.0004897322221681505,0.0006262950604353999,0.0023299517637945435,0.0015900911469361697,91.0
ch11-lowgamma-hjcomp,0.0035840673541029204,0.000632634800307704,0.0003047532813723907,0.00547544829665519,0.0004902823450009243,0.0004553868637083764,0.0020097118017730177,0.0030770888835966463,0.00034130973863579763,0.0003501410455440456,0.0007657726839690223,0.0015896906449696393,92.0
ch3-beta-psd,0.0017851500329820092,0.005352424850111705,0.0012605505433636516,0.0007991636003751264,0.0014468115174932662,0.0016376549894000804,0.0013668452147443317,0.000973501898410179,0.0011348128883487965,0.0004998437905986674,0.0011874383304436222,0.0015858361505701303,93.0
ch14-lowgamma-peaktopeak,0.0025682616562407124,0.0019210463301041903,0.0005675565719911703,0.0013501103092859253,0.0012420161432055961,0.0009763521279242965,0.002689927892911212,0.000692479871678442,0.0022239360430790518,0.0007900590391767679,0.0022367198368319486,0.0015689514384026647,94.0
ch17-theta-kurt,0.0006265738601035635,0.002484691068770413,0.0014007493953627419,0.0028084192067100913,0.0020222502390120334,0.0006036073374560902,0.0008471304128834334,0.001955073344624793,0.0030013970847435757,0.00018852729830266295,0.0012791829754177433,0.0015652365657624677,95.0
ch10-lowgamma-hjcomp,0.0037984533837782143,0.001980119836298705,0.0005018536430583431,0.00035127030184970825,0.0032081269254781502,0.0007420502746355755,0.0006848028508019034,0.004066795801663392,0.0007185538702101957,0.000555326932084013,0.0006003734586450004,0.0015643388435002909,96.0
ch19-theta-kurt,0.0012921993242096257,0.0030308655596421193,0.0007553712039853289,0.0006385461063026163,0.005964473740680516,0.000805300124559059,0.0006007251944275236,0.001860013186109033,0.0009341212871769749,0.0007712545354913868,0.0005415503516068243,0.0015631291467446372,97.0
ch9-beta-psd,0.0044836036533109115,0.0024411681754572144,0.003295390195975381,0.0010375707017474126,0.0007417155915246994,0.00111513477396877,0.0006837753565653545,0.0005102160173143204,0.0007451249342093991,0.0012432310502113171,0.000866457325079927,0.0015603079795786096,98.0
ch12-delta-relpow,0.002492932910916209,0.0008144310055622697,0.001205443126049981,0.00025572659500877094,0.002143267923024811,0.0005594562855903295,0.003954663834328829,0.00045378867132636695,0.0006093447081748511,0.000574143413228094,0.004015024066244546,0.0015525656854050052,99.0
ch5-lowgamma-de,0.0013421352579190038,0.003387958490655639,0.0014007013737601748,0.002319983035973921,0.0013435438460950343,0.002922670167082259,0.0004744909213682097,0.0009493565374392276,0.00042063291962075996,0.0017756772081448915,0.0006724145899966556,0.0015463240316414342,100.0
ch5-delta-relpow,0.0010262127685804166,0.002666252466408506,0.00031543737906060393,0.0006075880396085659,0.0023786133713549805,0.0017320650412663407,0.004256723995908274,0.0005044817804222028,0.001250447942354864,0.0012518202996573502,0.0008162297282341462,0.0015278066193505683,101.0
ch7-lowgamma-peaktopeak,0.0030705756748678364,0.0026758014031480672,0.0018978738998285205,0.000530360276316383,0.0008484246710674881,0.000795087457360518,0.0027247625145636824,0.0003787747305327573,0.0024146611689863443,0.0007846364605195523,0.0006789446281411402,0.0015272638986665718,102.0
ch7-sigma-peaktopeak,0.0012182242416117711,0.001130793936586357,0.00035106332467510726,0.0003218809346960895,0.0006788234932569986,0.0009765471624100037,0.002248193932876868,0.004192037014413566,0.003829634399468731,0.0015530999621771759,0.0002482543614744538,0.0015225957057861022,103.0
